bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
25794,Birthday (Ring  #4),Kji Suzuki and Glynne Walley,3.67,1932234292.0,9780000000000.0,eng,216.0,866,37,2006-12-12,Vertical
25800,The Book of Five Rings,Miyamoto Musashi and William Scott Wilson and Shiro Tsujimura,4.07,4770028016.0,9780000000000.0,eng,157.0,455,43,2002-03-01,Kodansha International
25802,The Deception of the Emerald Ring (Pink Carnation  #3),Lauren Willig,3.91,525949771.0,9780000000000.0,eng,400.0,8615,499,2006-12-01,Dutton Books
25803,Only the Ring Finger Knows: The Ring Finger Falls Silent (Only the Ring Finger Knows #3),Satoru Kannagi and Hotaru Odagiri,4.04,1569708843.0,9780000000000.0,en-US,250.0,352,12,2006-10-26,Digital Manga Publishing
25804,Only the Ring Finger Knows: The Left Hand Dreams of Him (Only the Ring Finger Knows  #2),Satoru Kannagi and Hotaru Odagiri,3.94,1569708851.0,9780000000000.0,eng,242.0,529,17,2006-07-05,Digital Manga Publishing
25806,1000 Rings: Inspiring Adornments for the Hand,Marthe Le Van and Robert W Ebendorf and Lark Books,4.23,1579905080.0,9780000000000.0,eng,416.0,82,9,2004-08-01,Lark Books
25807,The Postman Always Rings Twice,James M Cain,3.8,752861743.0,9780000000000.0,eng,116.0,23157,1287,2010-09-09,Orion
25810,Legend of the Five Rings RPG,Rich Wulf and Shawn Carman and Seth Mason and Rob Vaux and Katie Yates and Brian Yoon and Fred Wan and DJ Trindle,3.78,1594720355.0,9780000000000.0,eng,318.0,169,6,2005-06-06,Alderac Entertainment Group
25811,The Lord of the Rings and Philosophy: One Book to Rule Them All,Gregory Bassham and Eric Bronson,4.28,812695453.0,9780000000000.0,eng,240.0,4913,40,2003-08-04,Open Court
25812,The Ruby Ring,Diane Haeger,3.7,1400051738.0,9780000000000.0,eng,371.0,1070,70,2005-04-05,Broadway Books
25814,Only the Ring Finger Knows: The Lonely Ring Finger (Only the Ring Finger Knows  #1),Satoru Kannagi and Hotaru Odagiri and Allison Markin Powell,3.99,1569709041.0,9780000000000.0,eng,210.0,925,37,2006-03-28,Digital Manga Publishing
25815,The Rings of Saturn,WG Sebald and Michael Hulse,4.26,99448920.0,9780000000000.0,eng,304.0,419,50,1995-07-01,Vintage
25816,Only the Ring Finger Knows,Satoru Kannagi and Hotaru Odagiri and Sachiko Sato,4.1,1569709807.0,9780000000000.0,eng,208.0,3299,57,2004-08-01,Digital Manga Publishing
25817,The Ring  Volume 1,Misao Inagaki and Hiroshi Takahashi,3.63,1593070543.0,9780000000000.0,eng,304.0,389,32,2003-11-25,Dark Horse Manga
25841,The Road To War  1933 39,Andrew      Hunt,0.0,340774770.0,9780000000000.0,eng,128.0,0,0,2000-04-01,Hodder & Stoughton Educational Division
25848,The Drifting Classroom  Vol. 5 (Drifting Classroom),Kazuo Umezu,3.87,1421509571.0,9780000000000.0,en-US,192.0,388,15,2007-04-17,VIZ Media LLC
25849,The Drifting Classroom  Vol. 1,Kazuo Umezu,3.79,1421507226.0,9780000000000.0,en-US,190.0,1535,107,2006-08-08,VIZ Media LLC
25852,The Drifting Classroom  Vol. 7 (The Drifting Classroom),Kazuo Umezu,3.92,1421509598.0,9780000000000.0,en-GB,192.0,343,11,2007-08-21,VIZ Media LLC
25853,The Drifting Classroom  Vol. 2 (Drifting Classroom),Kazuo Umezu,3.98,1421507234.0,9780000000000.0,en-US,188.0,724,34,2006-10-10,VIZ Media LLC
25855,The Drifting Classroom  Vol. 4 (Drifting Classroom),Kazuo Umezu,3.91,1421509563.0,9780000000000.0,en-US,192.0,412,20,2007-02-20,VIZ Media LLC
25863,The Franco-Prussian War,Michael Eliot Howard,4.09,415266718.0,9780000000000.0,eng,532.0,202,13,2001-11-11,Routledge/Taylor & Francis Ltd.
25866,My Uncle Napoleon,Iraj Pezeshkzad and Dick Davis and Azar Nafisi,4.16,812974433.0,9780000000000.0,eng,509.0,790,113,2006-04-11,Modern Library
25868,Hadji Murad,Leo Tolstoy and Aylmer Maude and Louise Maude and Azar Nafisi,3.84,812967119.0,9780000000000.0,eng,153.0,176,32,2003-07-08,Modern Library
25869,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi and Dick Davis and Azar Nafisi,4.51,143104934.0,9780000000000.0,eng,886.0,246,21,2007-03-01,Penguin
25875,Killer 7 Official Strategy Guide,Brady Games,4.0,744004446.0,9780000000000.0,eng,128.0,2,0,2005-07-08,BradyGames
25879,Castlevania: Curse of Darkness Official Strategy Guide,Brady Games,3.7,744006457.0,9780000000000.0,eng,176.0,10,0,2005-10-28,BradyGames
25880,World of Warcraft Atlas,Brady Games,4.09,744004411.0,9780000000000.0,eng,192.0,245,5,2005-09-20,BradyGames
25881,Manhunt Official Strategy Guide,Tim Bogenn,4.0,744003229.0,752000000000.0,eng,175.0,4,0,2003-11-25,Bradygames
25884,The Road to Jerusalem (The Knight Templar  #1),Jan Guillou and Anna Paterson,4.0,752848372.0,9780000000000.0,eng,320.0,4406,160,2002-12-05,Orion
25886,Buddhism: A Concise Introduction,Huston Smith and Philip Novak,3.9,60730676.0,9780000000000.0,eng,256.0,418,44,2004-12-14,HarperOne
25895,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,Huston Smith,4.01,1591810086.0,9780000000000.0,eng,173.0,194,11,2003-09-12,Sentient Publications
25903,I'll Be Home Before Midnight and I Won't Get Pregnant,Anthony E Wolf,0.0,394755669.0,9780000000000.0,eng,288.0,0,0,1988-05-12,Knopf Doubleday Publishing Group
25919,Love Mode  Vol. 3,Yuki Shimizu,4.15,1598160125.0,9780000000000.0,eng,184.0,585,14,2006-07-03,Blu
25921,Love Mode  Vol. 1,Yuki Shimizu,3.93,1598160109.0,9780000000000.0,eng,192.0,1417,41,2005-11-08,Blu
25922,Love Mode  Vol. 5,Yuki Shimizu,4.32,1598160141.0,9780000000000.0,eng,192.0,582,10,2007-05-01,Blu
25923,Love Mode  Vol. 2,Yuki Shimizu,4.23,1598160117.0,9780000000000.0,eng,204.0,768,18,2006-03-07,Blu
25930,Balzac And The Little Chinese Seamstress,Dai Sijie and Ina Rilke,3.64,99452243.0,9780000000000.0,eng,172.0,223,22,2002-04-17,Random House (Vintage)
25932,Lost Illusions (La Comédie Humaine),Honor de Balzac and Ellen Marriage and George Saintsbury,4.16,1406506583.0,9780000000000.0,eng,656.0,6422,161,2006-05-01,Dodo Press
25933,The Black Sheep,Honor de Balzac and Donald Adamson,3.99,140442375.0,9780000000000.0,eng,339.0,1483,68,1976-05-27,Penguin Classics
25934,A Harlot High and Low,Honor de Balzac and Rayner Heppenstall,4.06,140442324.0,9780000000000.0,eng,554.0,1546,64,1985-09-26,Penguin Classics
25936,The Unknown Masterpiece,Honor de Balzac,3.87,1425462219.0,9780000000000.0,eng,48.0,11,3,2005-12-08,Kessinger Publishing
25937,The Girl With The Golden Eyes,Honor de Balzac,3.35,1419163868.0,9780000000000.0,eng,72.0,801,56,2004-06-17,Kessinger Publishing
25941,Le Chef-D'Œuvre Inconnu,Honor de Balzac,3.87,2868050131.0,9780000000000.0,fre,49.0,10,0,1998-01-19,Findakly
25946,Cousin Pons,Honor de Balzac and Herbert J Hunt,3.98,140442057.0,9780000000000.0,eng,336.0,942,48,1978-05-25,Penguin Classics
25955,The Medium is the Massage,Marshall McLuhan and Quentin Fiore and Jerome Agel,3.94,1584230703.0,9780000000000.0,eng,160.0,12098,295,2001-08-01,Gingko Press
25956,Essential McLuhan,Marshall McLuhan and Eric McLuhan and Frank Zingrone,4.05,415162459.0,9780000000000.0,eng,416.0,8,0,1997-06-07,Routledge
25961,Understanding Media: The Extensions of Man,Marshall McLuhan and W Terrence Gordon and Philip B Meggs,4.12,1584230738.0,9780000000000.0,en-US,616.0,120,11,2003-11-01,Gingko Press
25965,The Best American Sports Writing 2006,Michael     Lewis and Glenn Stout,3.75,618470220.0,9780000000000.0,eng,416.0,84,5,2006-10-11,Mariner Books
25992,Kinfolk,Pearl S Buck,4.19,1559211563.0,9780000000000.0,eng,408.0,496,41,2004-01-01,Moyer Bell and its subsidiaries
25993,Pearl S. Buck: A Cultural Biography,Peter Conn,4.17,521639891.0,9780000000000.0,eng,500.0,101,11,1998-01-28,Cambridge University Press
25996,The Mother,Pearl S Buck,4.04,1559210915.0,9780000000000.0,eng,304.0,1783,93,2004-01-01,Moyer Bell and its subsidiaries
26009,Glamorama,Bret Easton Ellis,3.46,3453190149.0,9780000000000.0,ger,832.0,46,0,2010-02-22,KiWi
26012,Glamorama,Bret Easton Ellis and Pierre Guglielmina,3.46,2264031913.0,9780000000000.0,fre,537.0,56,5,2001-02-15,18-Oct
26023,Bright Lights  Big Ass,Jen Lancaster,4.06,451221257.0,9780000000000.0,eng,380.0,28940,1632,2007-05-01,NAL
26046,Morrigan's Cross (Circle Trilogy  #1),Nora Roberts,4.14,515141658.0,9780000000000.0,eng,321.0,46146,1158,2006-08-29,Jove
26047,Rebellion (The MacGregors  #0.1),Nora Roberts,3.92,373285434.0,9780000000000.0,eng,395.0,6650,150,2006-11-21,Silhouette
26048,Dream Makers: Untamed / Less of a Stranger,Nora Roberts,3.8,373285248.0,9780000000000.0,eng,411.0,989,32,2006-09-19,Silhouette Books
26049,Spellbound (Once Upon  #1),Nora Roberts,3.8,515140775.0,9780000000000.0,eng,96.0,6798,162,2005-09-27,Jove
26050,Angels Fall,Nora Roberts,4.0,399153721.0,9780000000000.0,eng,391.0,37314,1040,2006-07-11,Putnam
26051,True Betrayals / Montana Sky / Sanctuary,Nora Roberts,4.4,399147314.0,9780000000000.0,eng,852.0,667,5,2001-06-04,Putnam Adult
26052,First Impressions,Nora Roberts,3.73,373285388.0,9780000000000.0,eng,301.0,5641,315,2006-10-24,Silhouette Books
26053,Public Secrets,Nora Roberts,4.03,553589474.0,9780000000000.0,eng,481.0,11035,418,2012-03-27,Bantam Books
26054,The MacGregors: Serena & Caine (The MacGregors  #1 -2),Nora Roberts,4.09,373285132.0,9780000000000.0,eng,441.0,11070,150,2006-01-28,Mira
26064,Kissing in Manhattan,David Schickler,3.61,385335679.0,9780000000000.0,eng,288.0,2665,304,2002-08-27,Dial Press Trade Paperback
26069,Making Democracy Work: Civic Traditions in Modern Italy,Robert D Putnam,3.83,691037388.0,9780000000000.0,eng,280.0,604,34,1994-06-16,Princeton University Press
26071,The Comparative Study of Political Elites,Robert D Putnam,3.75,131541951.0,9780000000000.0,eng,246.0,4,1,1976-01-01,Prentice Hall
26075,A Random Walk Down Wall Street,Burton G Malkiel,4.1,393057828.0,9780000000000.0,en-US,416.0,50,6,2003-04-17,W. W. Norton  Company
26079,A Random Walk Down Wall Street,Burton G Malkiel and Christopher Flavin,4.1,393019993.0,9780000000000.0,eng,377.0,9,1,1985-01-01,W. W. Norton & Company
26085,Identity Crisis,Brad Meltzer and Rags Morales and Michael Bair and Joss Whedon,4.04,1401204589.0,9780000000000.0,eng,288.0,18289,614,2006-08-16,DC Comics
26088,Superman: Secret Identity,Kurt Busiek and Stuart Immonen,4.24,1401204511.0,9780000000000.0,eng,208.0,6368,307,2013-04-09,DC Comics
26090,The Dissociative Identity Disorder Sourcebook,Deborah Bray Haddock,4.16,737303948.0,9780000000000.0,eng,336.0,276,19,2001-08-21,McGraw-Hill Education
26092,Double Identity,Margaret Peterson Haddix,4.02,689873743.0,9780000000000.0,eng,224.0,276,52,2005-10-01,Simon  Schuster Books for Young Readers
26093,Identity,Milan Kundera and Linda Asher,3.68,60175648.0,9780000000000.0,eng,176.0,266,31,1998-04-21,Harper
26097,Slowness,Milan Kundera and Linda Asher,3.66,60928417.0,9780000000000.0,eng,156.0,9760,402,1997-04-11,Harper Perennial
26101,Laughable Loves,Milan Kundera and Suzanne Rappaport,3.87,571206921.0,9780000000000.0,eng,287.0,14928,470,2000-08-21,Faber & Faber
26123,Learned Optimism: How to Change Your Mind and Your Life,Martin EP Seligman,4.0,1400078393.0,9780000000000.0,eng,319.0,13891,628,2006-01-03,Vintage
26130,Homer Price,Robert McCloskey,4.08,142404152.0,9780000000000.0,en-US,149.0,279,24,2005-12-29,Puffin Books
26131,The Classical World: An Epic History from Homer to Hadrian,Robin Lane Fox,3.91,465024963.0,9780000000000.0,eng,672.0,1315,69,2006-10-09,Basic Books
26133,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum and Willy Pogny,3.9,689868839.0,9780000000000.0,eng,256.0,109,15,2004-07-01,Aladdin
26134,The Coalwood Way: A Memoir  (Coalwood  #2),Homer Hickam,4.14,440237165.0,9780000000000.0,eng,400.0,1193,103,2001-09-04,Island Books
26146,Man's Search for Meaning,Viktor E Frankl and Ilse Lasch and Harold S Kushner and William J Winslade,4.36,807014273.0,9780000000000.0,eng,165.0,3023,303,2006-06-01,Beacon Press
26147,Man's Search for Meaning,Viktor E Frankl and Ilse Lasch and Gordon W Allport,4.36,1844132390.0,9780000000000.0,eng,160.0,1959,198,2004-05-06,Rider
26154,Good Grief: The Story of Charles M. Schulz,Rheta Grimsley Johnson,3.72,886875536.0,9780000000000.0,eng,256.0,20,1,1989-12-31,Pharos Books
26156,Peanuts: The Art of Charles M. Schulz,Chip Kidd and Jean Schulz and Charles M Schulz and Geoff Spear,4.38,375714634.0,9780000000000.0,eng,368.0,592,39,2003-10-28,Pantheon
26165,Autobiography of a Yogi,Paramahansa Yogananda,4.23,8120818946.0,9790000000000.0,eng,516.0,9,0,2002-10-01,Motilal Banarsidass
26175,To the Last Man: A Novel of the First World War,Jeff Shaara,4.22,345461363.0,9780000000000.0,eng,636.0,4809,315,2005-08-30,Ballantine Books
26184,African Nights,Kuki Gallmann,3.8,60954833.0,9780000000000.0,eng,336.0,313,19,2000-03-22,William Morrow Paperbacks
26187,Angels & Demons (Robert Langdon  #1),Dan Brown,3.89,743486226.0,9780000000000.0,eng,572.0,5738,630,2003-07-28,Atria Books
26189,Letters of St. Augustine,Augustine of Hippo,4.36,800730305.0,9780000000000.0,eng,255.0,20,2,1992-03-01,Fleming H. Revell Company
26190,Love and Saint Augustine,Hannah Arendt and Joanna Vecchiarelli Scott and Judith Chelius Stark,3.91,226025977.0,9780000000000.0,eng,254.0,95,10,1998-04-26,University of Chicago Press
26197,Healthy Cooking for IBS: 100 Delicious Recipes to Keep You Symptom-Free,Sophie Braimbridge and Erica Jankovich,2.62,1584794941.0,9780000000000.0,eng,144.0,2,1,2006-04-01,Harry N. Abrams
26206,Me vs. Me,Sarah Mlynowski,3.67,373895887.0,9780000000000.0,eng,311.0,1725,120,2006-07-25,Red Dress Ink
26207,Spells & Sleeping Bags (Magic in Manhattan  #3),Sarah Mlynowski,4.05,385733879.0,9780000000000.0,eng,324.0,4370,221,2007-06-26,Delacorte Books for Young Readers
26210,Bras & Broomsticks (Magic in Manhattan  #1),Sarah Mlynowski,3.73,385731841.0,9780000000000.0,en-GB,310.0,8709,534,2006-06-13,Delacorte Press
26211,Monkey Business,Sarah Mlynowski,3.67,778300854.0,9780000000000.0,eng,400.0,1,0,2005-04-15,Mira books
26212,Frogs & French Kisses (Magic in Manhattan  #2),Sarah Mlynowski,3.97,385731825.0,9780000000000.0,eng,288.0,4863,221,2006-06-13,Delacorte Press
26214,Big Anthony and the Magic Ring,Tomie dePaola,4.1,156119072.0,9780000000000.0,en-US,32.0,462,35,1979-04-25,HMH Books for Young Readers
26216,Patrick: Patron Saint of Ireland,Tomie dePaola,4.08,823410773.0,9780000000000.0,en-US,30.0,89,5,1992-01-01,Holiday House
26226,The Rattle-Rat,Janwillem van de Wetering,3.97,1569471037.0,9780000000000.0,eng,293.0,174,8,2003-07-01,Soho Press
26236,Revolutionary Girl Utena  Vol. 2: To Plant,Chiho Saito,4.0,1591162068.0,9780000000000.0,eng,200.0,1292,20,2004-03-10,VIZ Media LLC
26237,Revolutionary Girl Utena  Vol. 3: To Sprout,Chiho Saito and BePas,4.05,1591162076.0,9780000000000.0,eng,200.0,1153,16,2004-02-04,VIZ Media LLC
26239,Revolutionary Girl Utena  Vol. 4: To Bud,Chiho Saito,4.06,1591160685.0,9780000000000.0,eng,192.0,1060,18,2003-10-01,VIZ Media LLC
26240,Revolutionary Girl Utena  Vol. 5: To Blossom,Chiho Saito and Lillian Olsen and BePapas,4.02,1591161452.0,9780000000000.0,eng,168.0,1017,33,2004-03-03,VIZ Media LLC
26253,Ennead IV (Plotinus IV),Plotinus and AH Armstrong,4.52,674994884.0,9780000000000.0,eng,464.0,27,3,1984-01-01,Loeb Classical Library 443
26254,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),Karl Jaspers and Ralph Manheim,3.92,156075008.0,9780000000000.0,eng,138.0,42,4,1974-10-23,Harvest Books/Harcourt
26274,The Cultural Cold War: The CIA and the World of Arts and Letters,Frances Stonor Saunders,4.01,1565846648.0,9780000000000.0,eng,509.0,13,1,2001-04-01,The New Press
26289,Trust Fund,Stephen W Frey,3.72,345428307.0,9780000000000.0,eng,358.0,607,22,2002-01-02,Fawcett Books
26292,The Chairman (Christian Gillette  #1),Stephen W Frey,3.98,345457617.0,9780000000000.0,eng,415.0,2173,89,2005-12-27,Fawcett Books
26296,The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries),Carole Marsh,3.61,635034700.0,9780000000000.0,eng,128.0,27,4,2006-03-06,Gallopade International
26301,The Mystery on the Mighty Mississippi,Carole Marsh,3.5,635023911.0,710000000000.0,eng,142.0,26,1,2001-04-01,Carole Marsh Mysteries
26314,Medal of Honor: Rising Sun (Prima's Official Strategy Guide),Mark Cohen,3.67,761542914.0,9780000000000.0,eng,96.0,3,1,2003-11-18,Prima Games
26324,Social Intelligence: The New Science of Human Relationships,Daniel Goleman,3.98,553803522.0,9780000000000.0,eng,403.0,10327,318,2006-09-26,Bantam Books
26327,The Power of Truth: A Leading with Emotional Intelligence Conversation with Warren Bennis,Daniel Goleman and Warren Bennis,3.82,1593979746.0,9780000000000.0,eng,0.0,11,2,2006-11-14,Macmillan Audio
26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,4.04,1590300106.0,9780000000000.0,eng,288.0,302,8,2003-01-14,Shambhala
26344,The MacMillan Bible Atlas,Yohanan Aharoni and Michael AviYonah,4.32,25006053.0,9780000000000.0,en-US,215.0,14,2,1993-03-17,Webster's New World
26348,Paris 1919: Six Months that Changed the World,Margaret MacMillan and Richard Holbrooke,4.08,375760520.0,9780000000000.0,eng,570.0,9679,640,2003-09-09,Random House Trade
26384,Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians,Xenophon and Edgar C Marchant and GW Bowersock,4.0,674992024.0,9780000000000.0,en-US,576.0,19,2,1925-01-01,Harvard University Press
26401,Primary English: Knowledge and Understanding,Jane Medwell and David Wray,3.87,1844450937.0,9780000000000.0,eng,218.0,1,0,2007-04-01,Learning Matters
26407,The Philosophy of Hegel,Georg Wilhelm Friedrich Hegel and Carl Joachim Friedrich,3.37,75536552.0,9780000000000.0,eng,552.0,15,4,1965-02-01,McGraw-Hill
26410,Wissenschaft der Logik: Die Lehre Vom Begriff (1816),Georg Wilhelm Friedrich Hegel,4.78,3787307672.0,9780000000000.0,ger,337.0,0,0,1994-01-01,F. Meiner
26415,Existentialism from Dostoevsky to Sartre,Walter Kaufmann,4.08,452009308.0,9780000000000.0,en-US,384.0,5011,88,1975-03-01,Plume
26417,Anti-Semite and Jew: An Exploration of the Etiology of Hate,JeanPaul Sartre and Michael Walzer and George J Becker,3.8,805210474.0,9780000000000.0,eng,176.0,631,60,1995-04-25,Schocken
26420,CSS: The Definitive Guide,Eric A Meyer,4.0,596527330.0,9780000000000.0,en-US,518.0,961,29,2006-11-01,O'Reilly Media
26425,Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist  #2),Makoto Inoue and Hiromu Arakawa and Alexander O Smith and Rich Amtower,4.57,1421502224.0,9780000000000.0,eng,240.0,2779,19,2006-01-10,VIZ Media LLC
26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa and Akira Watanabe,4.6,1421508397.0,9780000000000.0,eng,192.0,7480,119,2007-03-20,VIZ Media LLC
26436,Programming in C,Stephen G Kochan,3.96,672326663.0,752000000000.0,eng,576.0,222,16,2004-07-08,Sams
26438,Java: An Introduction to Problem Solving and Programming,Walter J Savitch,3.85,131492020.0,9780000000000.0,en-US,1060.0,26,1,2004-12-01,Prentice Hall
26439,Absolute C++,Walter J Savitch,3.83,321468937.0,9780000000000.0,eng,943.0,36,4,2007-03-01,Addison Wesley
26447,The Odyssey,Homer and Edward McCrorie and Richard P Martin,3.76,801882672.0,9780000000000.0,eng,472.0,57,2,2005-08-23,Johns Hopkins University Press
26448,The Odyssey (New Translations from Antiquity),Homer and Edward McCrorie and Richard P Martin,3.76,801868548.0,9780000000000.0,grc,472.0,6,1,2004-04-08,Johns Hopkins University Press
